ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
zilo-203_wolf-1,,zilo,203_wolf,боцӀо,боцӀо,<?> <?> <?> <?> <?>,,lexcauc,,,^б о ц Ӏ о$,default
zilo-204_bear-1,,zilo,204_bear,се2йи,се2йи,<?> е <?> <?> <?>,,lexcauc,,,^с е 2 й и$,default
zilo-205_fox-1,,zilo,205_fox,сори,сори,<?> <?> р <?>,,lexcauc,,,^с о р и$,default
zilo-206_deer-1,,zilo,206_deer,ритӀучӀи,ритӀучӀи,р <?> т <?> <?> <?> <?> <?>,,lexcauc,,,^р и т Ӏ у ч Ӏ и$,default
zilo-207_capracaucasica-1,,zilo,207_capracaucasica,алхулӀи цӀи2я,алхулӀи цӀи2я,а <?> <?> <?> <?> <?> <?> + <?> <?> <?> <?> <?>,,lexcauc,,,^а л х у л Ӏ и + ц Ӏ и 2 я$,default
zilo-209_camel-1,,zilo,209_camel,гъварани,гъварани,<?> <?> <?> а р а <?> <?>,,lexcauc,,,^г ъ в а р а н и$,default
zilo-210_louse-1,,zilo,210_louse,ноцӀцӀи,ноцӀцӀи,<?> <?> <?> <?> <?> <?> <?>,,lexcauc,,,^н о ц Ӏ ц Ӏ и$,default
zilo-212_flea-1,,zilo,212_flea,чӀонни,чӀонни,<?> <?> <?> <?> <?>,,lexcauc,,,^ч Ӏ о нн и$,default
zilo-213_leech-1,,zilo,213_leech,куронжи,куронжи,<?> <?> р <?> <?> <?> <?>,,lexcauc,,,^к у р о н ж и$,default
zilo-214_ant-1,,zilo,214_ant,лъанцӀи,лъанцӀи,<?> <?> а <?> <?> <?> <?>,,lexcauc,,,^л ъ а н ц Ӏ и$,default
zilo-215_gadfly-1,,zilo,215_gadfly,ничӀа,ничӀа,<?> <?> <?> <?> а,,lexcauc,,,^н и ч Ӏ а$,default
zilo-216_moth-1,,zilo,216_moth,реси,реси,р е <?> <?>,,lexcauc,,,^р е с и$,default
zilo-217_mite-1,,zilo,217_mite,арпа,арпа,а р <?> а,,lexcauc,,,^а р п а$,default
zilo-219_spider-1,,zilo,219_spider,мисихвара,мисихвара,<?> <?> <?> <?> <?> <?> а р а,,lexcauc,,,^м и с и х в а р а$,default
zilo-220_spiderweb-1,,zilo,220_spiderweb,гелчи,гелчи,<?> е <?> <?> <?>,,lexcauc,,,^г е л ч и$,default
zilo-221_bee-1,,zilo,221_bee,пера,пера,<?> е р а,,lexcauc,,,^п е р а$,default
zilo-222_beeswax-1,,zilo,222_beeswax,щир,щир,<?> <?> р,,lexcauc,,,^щ и р$,default
zilo-223_beehive-1,,zilo,223_beehive,кону,кону,<?> <?> <?> <?>,,lexcauc,,,^к о н у$,default
zilo-224_wasp-1,,zilo,224_wasp,гьанкьакъур,гьанкьакъур,<?> <?> а <?> <?> <?> а <?> <?> <?> р,,lexcauc,,,^г ь а н к ь а к ъ у р$,default
zilo-225_fly-1,,zilo,225_fly,тӀентӀа,тӀентӀа,т <?> е <?> т <?> а,,lexcauc,,,^т Ӏ е н т Ӏ а$,default
zilo-226_mosquito-1,,zilo,226_mosquito,кӀкӀара,кӀкӀара,<?> <?> <?> <?> а р а,,lexcauc,,,^к Ӏ к Ӏ а р а$,default
zilo-227_earthworm-1,,zilo,227_earthworm,жолка,жолка,<?> <?> <?> <?> а,,lexcauc,,,^ж о л к а$,default
zilo-228_snake-1,,zilo,228_snake,берка,берка,<?> е р <?> а,,lexcauc,,,^б е р к а$,default
zilo-230_butterfly-1,,zilo,230_butterfly,одурукъа,одурукъа,<?> <?> <?> р <?> <?> <?> а,,lexcauc,,,^о д у р у к ъ а$,default
zilo-231_grasshopper-1,,zilo,231_grasshopper,гъацӀа,гъацӀа,<?> <?> а <?> <?> а,,lexcauc,,,^г ъ а ц Ӏ а$,default
zilo-232_snail-1,,zilo,232_snail,щонкӀур,щонкӀур,<?> <?> <?> <?> <?> <?> р,,lexcauc,,,^щ о н к Ӏ у р$,default
zilo-233_frog-1,,zilo,233_frog,къурру,къурру,<?> <?> <?> рр <?>,,lexcauc,,,^к ъ у рр у$,default
zilo-234_lizard-1,,zilo,234_lizard,кьерчин,кьерчин,<?> <?> е р <?> <?> <?>,,lexcauc,,,^к ь е р ч и н$,default
zilo-247_body-1,,zilo,247_body,лага,лага,<?> а <?> а,,lexcauc,,,^л а г а$,default
zilo-248_side-1,,zilo,248_side,исиб,исиб,<?> <?> <?> <?>,,lexcauc,,,^и с и б$,default
zilo-249_skin-1,,zilo,249_skin,хъал,хъал,<?> <?> а <?>,,lexcauc,,,^х ъ а л$,default
zilo-250_hideofgoatsandsheep-1,,zilo,250_hideofgoatsandsheep,хуча,хуча,<?> <?> <?> а,,lexcauc,,,^х у ч а$,default
zilo-251_hideofcows-1,,zilo,251_hideofcows,цӀуку,цӀуку,<?> <?> <?> <?> <?>,,lexcauc,,,^ц Ӏ у к у$,default
zilo-252_woolofsheep-1,,zilo,252_woolofsheep,михи,михи,<?> <?> <?> <?>,,lexcauc,,,^м и х и$,default
zilo-253_woolofgoats-1,,zilo,253_woolofgoats,цӀенилӀи михи,цӀенилӀи михи,<?> <?> е <?> <?> <?> <?> <?> + <?> <?> <?> <?>,,lexcauc,,,^ц Ӏ е н и л Ӏ и + м и х и$,default
zilo-253_woolofgoats-2,,zilo,253_woolofgoats,пух,пух,<?> <?> <?>,,lexcauc,,,^п у х$,default
zilo-254_hairmass-1,,zilo,254_hairmass,лъин,лъин,<?> <?> <?> <?>,,lexcauc,,,^л ъ и н$,default
zilo-255_hairsingle-1,,zilo,255_hairsingle,лъин,лъин,<?> <?> <?> <?>,,lexcauc,,,^л ъ и н$,default
zilo-257_beard-1,,zilo,257_beard,мигажу,мигажу,<?> <?> <?> а <?> <?>,,lexcauc,,,^м и г а ж у$,default
zilo-258_moustache-1,,zilo,258_moustache,михъол,михъол,<?> <?> <?> <?> <?> <?>,,lexcauc,,,^м и х ъ о л$,default
zilo-259_combofbirds-1,,zilo,259_combofbirds,къаму,къаму,<?> <?> а <?> <?>,,lexcauc,,,^к ъ а м у$,default
zilo-260_mane-1,,zilo,260_mane,ял,ял,<?> <?>,,lexcauc,,,^я л$,default
zilo-261_dandruff-1,,zilo,261_dandruff,къара,къара,<?> <?> а р а,,lexcauc,,,^к ъ а р а$,default
zilo-262_blood-1,,zilo,262_blood,гьин,гьин,<?> <?> <?> <?>,,lexcauc,,,^г ь и н$,default
zilo-263_veinartery-1,,zilo,263_veinartery,гьинлӀи щекӀи,гьинлӀи щекӀи,<?> <?> <?> <?> <?> <?> <?> + <?> е <?> <?> <?>,,lexcauc,,,^г ь и н л Ӏ и + щ е к Ӏ и$,default
zilo-264_sinew-1,,zilo,264_sinew,шубур,шубур,<?> <?> <?> <?> р,,lexcauc,,,^ш у б у р$,default
zilo-266_cartilage-1,,zilo,266_cartilage,цӀецӀи,цӀецӀи,<?> <?> е <?> <?> <?>,,lexcauc,,,^ц Ӏ е ц Ӏ и$,default
zilo-267_gall-1,,zilo,267_gall,сим,сим,<?> <?> <?>,,lexcauc,,,^с и м$,default
zilo-268_urine-1,,zilo,268_urine,гьинкӀкӀур,гьинкӀкӀур,<?> <?> <?> <?> <?> <?> <?> <?> <?> р,,lexcauc,,,^г ь и н к Ӏ к Ӏ у р$,default
zilo-272_bone-1,,zilo,272_bone,рокьи,рокьи,р <?> <?> <?> <?>,,lexcauc,,,^р о к ь и$,default
zilo-273_rib-1,,zilo,273_rib,исибулӀи рокьи,исибулӀи рокьи,<?> <?> <?> <?> <?> <?> <?> <?> + р <?> <?> <?> <?>,,lexcauc,,,^и с и б у л Ӏ и + р о к ь и$,default
zilo-274_horn-1,,zilo,274_horn,ъвен,ъвен,<?> <?> е <?>,,lexcauc,,,^ъ в е н$,default
zilo-275_tail-1,,zilo,275_tail,могъорчӀу,могъорчӀу,<?> <?> <?> <?> <?> р <?> <?> <?>,,lexcauc,,,^м о г ъ о р ч Ӏ у$,default
zilo-276_tailfat-1,,zilo,276_tailfat,бехумугъул,бехумугъул,<?> е <?> <?> <?> <?> <?> <?> <?> <?>,,lexcauc,,,^б е х у м у г ъ у л$,default
zilo-277_backanatomical-1,,zilo,277_backanatomical,мигъул,мигъул,<?> <?> <?> <?> <?> <?>,,lexcauc,,,^м и г ъ у л$,default
zilo-278_spine-1,,zilo,278_spine,митӀуллӀулӀи рокьи,митӀуллӀулӀи рокьи,<?> <?> т <?> <?> <?> <?> <?> <?> <?> <?> + р <?> <?> <?> <?>,,lexcauc,,,^м и т Ӏ у лл Ӏ у л Ӏ и + р о к ь и$,default
zilo-279_head-1,,zilo,279_head,мияр,мияр,<?> <?> <?> р,,lexcauc,,,^м и я р$,default
zilo-281_skull-1,,zilo,281_skull,миярулӀи рокьи,миярулӀи рокьи,<?> <?> <?> р <?> <?> <?> <?> + р <?> <?> <?> <?>,,lexcauc,,,^м и я р у л Ӏ и + р о к ь и$,default
zilo-282_brain-1,,zilo,282_brain,миярулӀи гьонну,миярулӀи гьонну,<?> <?> <?> р <?> <?> <?> <?> + <?> <?> <?> <?> <?>,,lexcauc,,,^м и я р у л Ӏ и + г ь о нн у$,default
zilo-283_marrow-1,,zilo,283_marrow,рокьилӀи гьонну,рокьилӀи гьонну,р <?> <?> <?> <?> <?> <?> <?> + <?> <?> <?> <?> <?>,,lexcauc,,,^р о к ь и л Ӏ и + г ь о нн у$,default
zilo-284_face-1,,zilo,284_face,рижи,рижи,р <?> <?> <?>,,lexcauc,,,^р и ж и$,default
zilo-285_forehead-1,,zilo,285_forehead,гьонно,гьонно,<?> <?> <?> <?> <?>,,lexcauc,,,^г ь о нн о$,default
zilo-286_jaw-1,,zilo,286_jaw,жуналлӀи рокьи,жуналлӀи рокьи,<?> <?> <?> а <?> <?> <?> + р <?> <?> <?> <?>,,lexcauc,,,^ж у н а лл Ӏ и + р о к ь и$,default
zilo-287_cheek-1,,zilo,287_cheek,гверзу,гверзу,<?> <?> е р <?> <?>,,lexcauc,,,^г в е р з у$,default
zilo-288_eye-1,,zilo,288_eye,гьаркӀу,гьаркӀу,<?> <?> а р <?> <?> <?>,,lexcauc,,,^г ь а р к Ӏ у$,default
zilo-289_eyebrow-1,,zilo,289_eyebrow,энсиб,энсиб,<?> <?> <?> <?> <?>,,lexcauc,,,^э н с и б$,default
zilo-290_eyelash-1,,zilo,290_eyelash,нидоб,нидоб,<?> <?> <?> <?> <?>,,lexcauc,,,^н и д о б$,default
zilo-291_ear-1,,zilo,291_ear,гьантӀикӀа,гьантӀикӀа,<?> <?> а <?> т <?> <?> <?> <?> а,,lexcauc,,,^г ь а н т Ӏ и к Ӏ а$,default
zilo-292_earwax-1,,zilo,292_earwax,щир,щир,<?> <?> р,,lexcauc,,,^щ и р$,default
zilo-293_nose-1,,zilo,293_nose,магьар,магьар,<?> а <?> <?> а р,,lexcauc,,,^м а г ь а р$,default
zilo-294_snivel-1,,zilo,294_snivel,ххенти,ххенти,<?> е <?> т <?>,,lexcauc,,,^хх е н т и$,default
zilo-295_shrimpinnose-1,,zilo,295_shrimpinnose,энъи,энъи,<?> <?> <?> <?>,,lexcauc,,,^э н ъ и$,default
zilo-296_mouthexternal-1,,zilo,296_mouthexternal,кӀол,кӀол,<?> <?> <?> <?>,,lexcauc,,,^к Ӏ о л$,default
zilo-298_beak-1,,zilo,298_beak,кӀол,кӀол,<?> <?> <?> <?>,,lexcauc,,,^к Ӏ о л$,default
zilo-298_beak-2,,zilo,298_beak,кӀолибол,кӀолибол,<?> <?> <?> <?> <?> <?> <?> <?>,,lexcauc,,,^к Ӏ о л и б о л$,default
zilo-299_lip-1,,zilo,299_lip,сункӀа,сункӀа,<?> <?> <?> <?> <?> а,,lexcauc,,,^с у н к Ӏ а$,default
zilo-300_tongue-1,,zilo,300_tongue,мицци,мицци,<?> <?> <?> <?>,,lexcauc,,,^м и цц и$,default
zilo-301_tooth-1,,zilo,301_tooth,сол,сол,<?> <?> <?>,,lexcauc,,,^с о л$,default
zilo-302_fangofdog-1,,zilo,302_fangofdog,гожо,гожо,<?> <?> <?> <?>,,lexcauc,,,^г о ж о$,default
zilo-303_molartooth-1,,zilo,303_molartooth,гожо,гожо,<?> <?> <?> <?>,,lexcauc,,,^г о ж о$,default
zilo-304_gums-1,,zilo,304_gums,чӀамчӀаллӀи,чӀамчӀаллӀи,<?> <?> а <?> <?> <?> а <?> <?> <?>,,lexcauc,,,^ч Ӏ а м ч Ӏ а лл Ӏ и$,default
zilo-305_neck-1,,zilo,305_neck,гару,гару,<?> а р <?>,,lexcauc,,,^г а р у$,default
zilo-306_adamsapple-1,,zilo,306_adamsapple,аркъум,аркъум,а р <?> <?> <?> <?>,,lexcauc,,,^а р к ъ у м$,default
zilo-307_chin-1,,zilo,307_chin,жуналлӀи,жуналлӀи,<?> <?> <?> а <?> <?> <?>,,lexcauc,,,^ж у н а лл Ӏ и$,default
zilo-309_throat-1,,zilo,309_throat,къванкъва,къванкъва,<?> <?> <?> а <?> <?> <?> <?> а,,lexcauc,,,^к ъ в а н к ъ в а$,default
zilo-310_shoulder-1,,zilo,310_shoulder,бехун,бехун,<?> е <?> <?> <?>,,lexcauc,,,^б е х у н$,default
zilo-311_arm-1,,zilo,311_arm,реъа,реъа,р е <?> а,,lexcauc,,,^р е ъ а$,default
zilo-312_hand-1,,zilo,312_hand,реъа,реъа,р е <?> а,,lexcauc,,,^р е ъ а$,default
zilo-315_paw-1,,zilo,315_paw,реъа,реъа,р е <?> а,,lexcauc,,,^р е ъ а$,default
zilo-316_fist-1,,zilo,316_fist,за,за,<?> а,,lexcauc,,,^з а$,default
zilo-317_armpit-1,,zilo,317_armpit,гъвакьу,гъвакьу,<?> <?> <?> а <?> <?> <?>,,lexcauc,,,^г ъ в а к ь у$,default
zilo-318_elbow-1,,zilo,318_elbow,ц1икон,ц1икон,<?> <?> <?> <?> <?> <?>,,lexcauc,,,^ц 1 и к о н$,default
zilo-319_palmofhand-1,,zilo,319_palmofhand,хъота,хъота,<?> <?> <?> т а,,lexcauc,,,^х ъ о т а$,default
zilo-320_finger-1,,zilo,320_finger,ц1ик1а,ц1ик1а,<?> <?> <?> <?> <?> а,,lexcauc,,,^ц 1 и к 1 а$,default
zilo-321_fingernail-1,,zilo,321_fingernail,мулъа,мулъа,<?> <?> <?> <?> а,,lexcauc,,,^м у л ъ а$,default
zilo-322_claw-1,,zilo,322_claw,мулъа,мулъа,<?> <?> <?> <?> а,,lexcauc,,,^м у л ъ а$,default
zilo-323_leg-1,,zilo,323_leg,чу2нк1а,чу2нк1а,<?> <?> <?> <?> <?> <?> а,,lexcauc,,,^ч у 2 н к 1 а$,default
zilo-324_foot-1,,zilo,324_foot,кьеркьил,кьеркьил,<?> <?> е р <?> <?> <?> <?>,,lexcauc,,,^к ь е р к ь и л$,default
zilo-325_thigh-1,,zilo,325_thigh,ахъу,ахъу,а <?> <?> <?>,,lexcauc,,,^а х ъ у$,default
zilo-326_shin-1,,zilo,326_shin,гьадукьонно,гьадукьонно,<?> <?> а <?> <?> <?> <?> <?> <?> <?>,,lexcauc,,,^г ь а д у к ь о нн о$,default
zilo-327_knee-1,,zilo,327_knee,хинк1ил,хинк1ил,<?> <?> <?> <?> <?> <?> <?>,,lexcauc,,,^х и н к 1 и л$,default
zilo-328_heel-1,,zilo,328_heel,мижа,мижа,<?> <?> <?> а,,lexcauc,,,^м и ж а$,default
zilo-329_footprint-1,,zilo,329_footprint,лъол,лъол,<?> <?> <?> <?>,,lexcauc,,,^л ъ о л$,default
zilo-330_toe-1,,zilo,330_toe,ц1ик1а,ц1ик1а,<?> <?> <?> <?> <?> а,,lexcauc,,,^ц 1 и к 1 а$,default
zilo-331_hoof-1,,zilo,331_hoof,мулъа,мулъа,<?> <?> <?> <?> а,,lexcauc,,,^м у л ъ а$,default
zilo-332_wing-1,,zilo,332_wing,лъиру,лъиру,<?> <?> <?> р <?>,,lexcauc,,,^л ъ и р у$,default
zilo-333_feather-1,,zilo,333_feather,лъиру,лъиру,<?> <?> <?> р <?>,,lexcauc,,,^л ъ и р у$,default
zilo-334_chest-1,,zilo,334_chest,абур,абур,а <?> <?> р,,lexcauc,,,^а б у р$,default
zilo-335_breast-1,,zilo,335_breast,кока,кока,<?> <?> <?> а,,lexcauc,,,^к о к а$,default
zilo-336_nipple-1,,zilo,336_nipple,кока,кока,<?> <?> <?> а,,lexcauc,,,^к о к а$,default
zilo-337_udder-1,,zilo,337_udder,гъа,гъа,<?> <?> а,,lexcauc,,,^г ъ а$,default
zilo-338_navel-1,,zilo,338_navel,ц1унно,ц1унно,<?> <?> <?> <?> <?>,,lexcauc,,,^ц 1 у нн о$,default
zilo-339_heart-1,,zilo,339_heart,рок1о,рок1о,р <?> <?> <?> <?>,,lexcauc,,,^р о к 1 о$,default
zilo-340_lung-1,,zilo,340_lung,гьунсир,гьунсир,<?> <?> <?> <?> <?> <?> р,,lexcauc,,,^г ь у н с и р$,default
zilo-341_liver-1,,zilo,341_liver,реъил1и,реъил1и,р е <?> <?> <?> <?> <?>,,lexcauc,,,^р е ъ и л 1 и$,default
zilo-342_kidney-1,,zilo,342_kidney,к1к1уну,к1к1уну,<?> <?> <?> <?> <?> <?> <?>,,lexcauc,,,^к 1 к 1 у н у$,default
zilo-343_spleen-1,,zilo,343_spleen,сим,сим,<?> <?> <?>,,lexcauc,,,^с и м$,default
zilo-344_stomach-1,,zilo,344_stomach,ихоб,ихоб,<?> <?> <?> <?>,,lexcauc,,,^и х о б$,default
zilo-345_belly-1,,zilo,345_belly,река,река,р е <?> а,,lexcauc,,,^р е к а$,default
zilo-346_intestinesguts-1,,zilo,346_intestinesguts,родилол,родилол,р <?> <?> <?> <?> <?> <?>,,lexcauc,,,^р о д и л о л$,default
zilo-348_fatofanimals-1,,zilo,348_fatofanimals,соси,соси,<?> <?> <?> <?>,,lexcauc,,,^с о с и$,default
zilo-349_fatadj-1,,zilo,349_fatadj,чора,чора,<?> <?> р а,,lexcauc,,,^ч о р а$,default
zilo-350_buttocks-1,,zilo,350_buttocks,бехиркъил,бехиркъил,<?> е <?> <?> р <?> <?> <?> <?>,,lexcauc,,,^б е х и р к ъ и л$,default
zilo-351_womb-1,,zilo,351_womb,гьакъу,гьакъу,<?> <?> а <?> <?> <?>,,lexcauc,,,^г ь а к ъ у$,default
zilo-354_umbilicalcord-1,,zilo,354_umbilicalcord,ц1унно,ц1унно,<?> <?> <?> <?> <?>,,lexcauc,,,^ц 1 у нн о$,default
zilo-355_testicles-1,,zilo,355_testicles,ъуръул,ъуръул,<?> <?> р <?> <?> <?>,,lexcauc,,,^ъ у р ъ у л$,default
zilo-358_breathe-1,,zilo,358_breathe,гьухьал кьанни,гьухьал кьанни,<?> <?> <?> <?> <?> а <?> + <?> <?> а <?> <?>,,lexcauc,,,^г ь у х ь а л + к ь а нн и$,default
zilo-359_yawn-1,,zilo,359_yawn,гьак1к1амалло,гьак1к1амалло,<?> <?> а <?> <?> <?> <?> а <?> а <?> <?>,,lexcauc,,,^г ь а к 1 к 1 а м а лл о$,default
zilo-360_cough-1,,zilo,360_cough,ух1уди,ух1уди,<?> <?> <?> <?> <?> <?>,,lexcauc,,,^у х 1 у д и$,default
zilo-361_sneeze-1,,zilo,361_sneeze,гьебчила,гьебчила,<?> <?> е <?> <?> <?> <?> а,,lexcauc,,,^г ь е б ч и л а$,default
zilo-362_perspire-1,,zilo,362_perspire,гьовкъо,гьовкъо,<?> <?> <?> <?> <?> <?> <?>,,lexcauc,,,^г ь о в к ъ о$,default
zilo-363_sweat-1,,zilo,363_sweat,микъи,микъи,<?> <?> <?> <?> <?>,,lexcauc,,,^м и к ъ и$,default
zilo-364_spit-1,,zilo,364_spit,туди,туди,т <?> <?> <?>,,lexcauc,,,^т у д и$,default
zilo-365_vomit-1,,zilo,365_vomit,к1ари,к1ари,<?> <?> а р <?>,,lexcauc,,,^к 1 а р и$,default
zilo-366_belch-1,,zilo,366_belch,к1ари,к1ари,<?> <?> а р <?>,,lexcauc,,,^к 1 а р и$,default
zilo-367_bite-1,,zilo,367_bite,къамми,къамми,<?> <?> а <?> <?>,,lexcauc,,,^к ъ а мм и$,default
zilo-368_lick-1,,zilo,368_lick,ламми,ламми,<?> а <?> <?>,,lexcauc,,,^л а мм и$,default
zilo-369_saliva-1,,zilo,369_saliva,тото,тото,т <?> т <?>,,lexcauc,,,^т о т о$,default
zilo-370_sleep-1,,zilo,370_sleep,л1ихонни,л1ихонни,<?> <?> <?> <?> <?> <?> <?>,,lexcauc,,,^л 1 и х о нн и$,default
zilo-371_snore-1,,zilo,371_snore,хомми,хомми,<?> <?> <?> <?>,,lexcauc,,,^х о мм и$,default
zilo-372_dream-1,,zilo,372_dream,мокьи,мокьи,<?> <?> <?> <?> <?>,,lexcauc,,,^м о к ь и$,default
zilo-373_wakeup-1,,zilo,373_wakeup,мокьи танни,мокьи танни,<?> <?> <?> <?> <?> + т а <?> <?>,,lexcauc,,,^м о к ь и + т а нн и$,default
zilo-374_breakwind-1,,zilo,374_breakwind,кьуди,кьуди,<?> <?> <?> <?> <?>,,lexcauc,,,^к ь у д и$,default
zilo-375_urinate-1,,zilo,375_urinate,гьинккушери,гьинккушери,<?> <?> <?> <?> <?> <?> <?> е р <?>,,lexcauc,,,^г ь и н кк у ш е р и$,default
zilo-378_shiverfromcold-1,,zilo,378_shiverfromcold,ч1ирч1иди,ч1ирч1иди,<?> <?> <?> р <?> <?> <?> <?> <?>,,lexcauc,,,^ч 1 и р ч 1 и д и$,default
zilo-379_shudder-1,,zilo,379_shudder,ири,ири,<?> р <?>,,lexcauc,,,^и р и$,default
zilo-380_bathe-1,,zilo,380_bathe,арчо,арчо,а р <?> <?>,,lexcauc,,,^а р ч о$,default
zilo-381_givebirth-1,,zilo,381_givebirth,моч1и джиди,моч1и джиди,<?> <?> <?> <?> <?> + <?> <?> <?> <?> <?>,,lexcauc,,,^м о ч 1 и + д ж и д и$,default
zilo-382_beborn-1,,zilo,382_beborn,вужун,вужун,<?> <?> <?> <?> <?>,,lexcauc,,,^в у ж у н$,default
zilo-382_beborn-2,,zilo,382_beborn,йижун,йижун,<?> <?> <?> <?> <?>,,lexcauc,,,^й и ж у н$,default
zilo-383_pregnant-1,,zilo,383_pregnant,гьанъо,гьанъо,<?> <?> а <?> <?> <?>,,lexcauc,,,^г ь а н ъ о$,default
zilo-384_liveexist-1,,zilo,384_liveexist,рухи,рухи,р <?> <?> <?>,,lexcauc,,,^р у х и$,default
zilo-385_alive-1,,zilo,385_alive,ч1аго,ч1аго,<?> <?> а <?> <?>,,lexcauc,,,^ч 1 а г о$,default
zilo-386_die-1,,zilo,386_die,вуч1о,вуч1о,<?> <?> <?> <?> <?>,,lexcauc,,,^в у ч 1 о$,default
zilo-386_die-2,,zilo,386_die,йич1о,йич1о,<?> <?> <?> <?> <?>,,lexcauc,,,^й и ч 1 о$,default
zilo-387_dead-1,,zilo,387_dead,вуч1об,вуч1об,<?> <?> <?> <?> <?> <?>,,lexcauc,,,^в у ч 1 о б$,default
zilo-388_kill-1,,zilo,388_kill,ч1ч1аби,ч1ч1аби,<?> <?> <?> <?> а <?> <?>,,lexcauc,,,^ч 1 ч 1 а б и$,default
zilo-389_corpseofhuman-1,,zilo,389_corpseofhuman,джаназа,джаназа,<?> <?> а <?> а <?> а,,lexcauc,,,^д ж а н а з а$,default
zilo-390_carcassofanimal-1,,zilo,390_carcassofanimal,балкан,балкан,<?> а <?> <?> а <?>,,lexcauc,,,^б а л к а н$,default
zilo-391_burythedead-1,,zilo,391_burythedead,вуколъи,вуколъи,<?> <?> <?> <?> <?> <?> <?>,,lexcauc,,,^в у к о л ъ и$,default
zilo-391_burythedead-2,,zilo,391_burythedead,йиколъи,йиколъи,<?> <?> <?> <?> <?> <?> <?>,,lexcauc,,,^й и к о л ъ и$,default
zilo-392_shroud-1,,zilo,392_shroud,мусру,мусру,<?> <?> <?> р <?>,,lexcauc,,,^м у с р у$,default
zilo-393_grave-1,,zilo,393_grave,шу,шу,<?> <?>,,lexcauc,,,^ш у$,default
zilo-394_tombstone-1,,zilo,394_tombstone,къуну,къуну,<?> <?> <?> <?> <?>,,lexcauc,,,^к ъ у н у$,default
zilo-395_strong-1,,zilo,395_strong,къуватул1и,къуватул1и,<?> <?> <?> <?> а т <?> <?> <?> <?>,,lexcauc,,,^к ъ у в а т у л 1 и$,default
zilo-396_healthy-1,,zilo,396_healthy,сагъи,сагъи,<?> а <?> <?> <?>,,lexcauc,,,^с а г ъ и$,default
zilo-397_sick-1,,zilo,397_sick,рукъудосси,рукъудосси,р <?> <?> <?> <?> <?> <?> <?> <?>,,lexcauc,,,^р у к ъ у д о сс и$,default
zilo-398_thinofperson-1,,zilo,398_thinofperson,хъелла,хъелла,<?> <?> е <?> а,,lexcauc,,,^х ъ е лл а$,default
zilo-400_wound-1,,zilo,400_wound,ругъун,ругъун,р <?> <?> <?> <?> <?>,,lexcauc,,,^р у г ъ у н$,default
zilo-401_spot-1,,zilo,401_spot,ц1акара,ц1акара,<?> <?> а <?> а р а,,lexcauc,,,^ц 1 а к а р а$,default
zilo-402_furuncle-1,,zilo,402_furuncle,дан,дан,<?> а <?>,,lexcauc,,,^д а н$,default
zilo-403_blister-1,,zilo,403_blister,рикьил1и гьанк1о,рикьил1и гьанк1о,р <?> <?> <?> <?> <?> <?> <?> + <?> <?> а <?> <?> <?> <?>,,lexcauc,,,^р и к ь и л 1 и + г ь а н к 1 о$,default
