db.id,form.id,lex.id,colex.id,lc.id,concepticon.id,subentry,aux,opt,excl,orthographic,phonemic,gloss,ipa,def.ru,def.en,cx1,cx1.ru,cx1.en,cx2,cx2.ru,cx2.en,cx3,cx3.ru,cx3.en,gender,notes,lang
5895,1988,1054,,1054,,,,,,а-,a-,,,,,,,,,,,,,,,,sanzhi
5896,1989,1055,,1055,,,,,,ма-,,,,,,,,,,,,,,,,,sanzhi
5897,1990,1056,,1056,,,,,,чум,,,,,,,,,,,,,,,,,sanzhi
5898,1991,1057,,1057,,,,,,це,ce,,,,,,,,,,,,,,,,sanzhi
5899,1992,1058,,1058,,,,,,цекъел,ceqːel,,,,,,,,,,,,,,,,sanzhi
5900,1993,1059,,1059,,,,,,чинаб,činab,,,,,,,,,,,,,,,,sanzhi
5901,1994,1060,,1060,,,,,,чина,,,,,,,,,,,,,,,,,sanzhi
5902,1995,1061,,1061,,abs,,,,ча,ča,,,,,,,,,,,,,,,,sanzhi
5903,1996,1061,,1061,,erg,aux,,,гьил,hil,,,,,,,,,,,,,,,,sanzhi
5904,1997,1062,,1062,,,,,,цел,,,,,,,,,,,,,,,,,sanzhi
5905,1998,1219,,1062,,,,,,целлий,,,,,,,,,,,,,,,,,sanzhi
5906,1999,1063,,1063,,,,,,куса,,,,,,,,,,,,,,,,,sanzhi
5907,2000,1064,,1064,,,,,,гьешттуб,,,,,,,,,,,,,,,,,sanzhi
5908,2001,1065,,1065,,,,,,гьелттуб,,,,,,,,,,,,,,,,,sanzhi
5909,2002,1066,,1066,,,,,,гьеттуб,,,,,,,,,,,,,,,,,sanzhi
5910,2003,1067,,1067,,ipfv,,,,далай бик1вий,,,,,,,,,,,,,,,,,sanzhi
5911,2004,1068,,1068,,sg,,,,далай,,,,,,,,,,,,,,,,,sanzhi
5912,2005,1068,,1068,,pl,aux,,,далуйте,,,,,,,,,,,,,,,,,sanzhi
5913,2006,1069,,1069,,ipfv,,,,вяв бик1вий,,,,,,,,,,,,,,,,,sanzhi
5914,2007,1070,,1070,,ipfv,,,,шуршур бик1вий,,,,,,,,,,,,,,,,,sanzhi
5915,2008,1071,,1071,,ipfv,,,,хьвит1 бик1вий,,,,,,,,,,,,,,,,,sanzhi
5916,2009,1071,,1071,,pfv,aux,,,хьвит1 баркьий,,,,,,,,,,,,,,,,,sanzhi
5917,2010,1072,,1072,,ipfv,,,,гъай бик1вий,,,,,,,,,,,,,,,,,sanzhi
5918,2011,1073,,1073,,pfv,,,,гьаъий,,,,,,,,,,,,,,,,,sanzhi
5919,2012,1073,,1073,,ipfv,aux,,,гьеръий,,,,,,,,,,,,,,,,,sanzhi
5920,2013,1074,,1074,,sg,,,,хабар,,,,,,,,,,,,,,,,,sanzhi
5921,2014,1074,,1074,,pl,aux,,,хабурте,,,,,,,,,,,,,,,,,sanzhi
5922,2015,1075,,1075,,sg,,,,гъай,,,,,,,,,,,,,,,,,sanzhi
5923,2016,1075,,1075,,pl,aux,,,,,,,,,,,,,,,,,,,,sanzhi
5924,2017,1076,,1076,,sg,,,,гъай,,,,,,,,,,,,,,,,,sanzhi
5925,2018,1076,,1076,,pl,aux,,,,,,,,,,,,,,,,,,,,sanzhi
5926,2019,1077,,1077,,sg,,,,зу,zu,,,,,,,,,,,,,,,,sanzhi
5927,2020,1077,,1077,,pl,aux,,,зуме,zume,,,,,,,,,,,,,,,,sanzhi
5928,2021,1078,,1078,,sg,,,,балкка,,,,,,,,,,,,,,,,,sanzhi
5929,2022,1078,,1078,,pl,aux,,,балккне,,,,,,,,,,,,,,,,,sanzhi
5930,2023,1079,,1079,,pfv,,,,хьар бегъий,,,,,,,,,,,,,,,,,sanzhi
5931,2024,1079,,1079,,ipfv,aux,,,хьар биргъий,,,,,,,,,,,,,,,,,sanzhi
5932,2025,1080,,1080,,pfv,,,,жаваб биччий,,,,,,,,,,,,,,,,,sanzhi
5933,2026,1080,,1080,,ipfv,aux,,,жаваб луккий,,,,,,,,,,,,,,,,,sanzhi
5934,2027,1081,,1081,,pfv,,,,тилади баркьий,,,,,,,,,,,,,,,,,sanzhi
5935,2028,1081,,1081,,ipfv,aux,,,тилади биркьий,,,,,,,,,,,,,,,,,sanzhi
5936,2029,1082,,1082,,pfv,,,,абатий,,,,,,,,,,,,,,,,,sanzhi
5937,2030,1082,,1082,,ipfv,aux,,,абалтий,,,,,,,,,,,,,,,,,sanzhi
5938,2031,1083,,1083,,ipfv,,,,гъай бик1вий,,,,,,,,,,,,,,,,,sanzhi
5939,2032,1083,,1083,,pfv,aux,,,,,,,,,,,,,,,,,,,,sanzhi
5940,2033,1084,,1084,,pfv,,,,вяв берч1ий,,,,,,,,,,,,,,,,All three verbs are equally used.,sanzhi
5941,2034,1084,,1084,,ipfv,aux,,,вяв бурч1ий,,,,,,,,,,,,,,,,,sanzhi
5942,2035,1220,,1084,,pfv,,,,вяв гьаъий,,,,,,,,,,,,,,,,,sanzhi
5943,2036,1220,,1084,,ipfv,aux,,,вяв гьеръий,,,,,,,,,,,,,,,,,sanzhi
5944,2037,1221,,1084,,ipfv,,,,вяв бик1вий,,,,,,,,,,,,,,,,,sanzhi
5945,2038,1085,,1085,,pfv,,,,белк1ий,,,,,,,,,,,,,,,,,sanzhi
5946,2039,1085,,1085,,ipfv,aux,,,лук1ий,,,,,,,,,,,,,,,,,sanzhi
5947,2040,1086,,1086,,pfv,,,,белч1ий,,,,,,,,,,,,,,,,,sanzhi
5948,2041,1086,,1086,,ipfv,aux,,,буч1ий,,,,,,,,,,,,,,,,,sanzhi
5949,2042,1087,,1087,,sg,,,,кагъар,,,,,,,,,,,,,,,,,sanzhi
5950,2043,1087,,1087,,pl,aux,,,кагъурте,,,,,,,,,,,,,,,,,sanzhi
5951,2044,1088,,1088,,sg,,,,кинига,,,,,,,,,,,,,,,,,sanzhi
5952,2045,1088,,1088,,pl,aux,,,кинигабе,,,,,,,,,,,,,,,,,sanzhi
5953,2046,1089,,1089,,sg,,,,ттам,,,,,,,,,,,,,,,,,sanzhi
5954,2047,1089,,1089,,pl,aux,,,ттумре,,,,,,,,,,,,,,,,,sanzhi
5955,2048,1090,,1090,,sg,,,,шагьар,,,,,,,,,,,,,,,,,sanzhi
5956,2049,1090,,1090,,pl,aux,,,шагьурте,,,,,,,,,,,,,,,,,sanzhi
5957,2050,1090,,1090,,loc.ess,aux,,,шагьарреб,,,,,,,,,,,,,,,,,sanzhi
5958,2051,1091,,1091,,sg,,,,шши,,,,,,,,,,,,,,,,,sanzhi
5959,2052,1091,,1091,,pl,aux,,,шшиме,,,,,,,,,,,,,,,,,sanzhi
5960,2053,1091,,1091,,loc.ess,aux,,,шшилццеб,,,,,,,,,,,,,,,,,sanzhi
5961,2054,1092,,1092,,sg,,,,дазу,,,,,,,,,,,,,,,,,sanzhi
5962,2055,1092,,1092,,pl,aux,,,дазурбе,,,,,,,,,,,,,,,,,sanzhi
5963,2056,1093,,1093,,sg,,,,вагь,,,,,,,,,,,,,,,,,sanzhi
5964,2057,1093,,1093,,pl,aux,,,багьинте,,,,,,,,,,,,,,,,,sanzhi
5965,2058,1094,,1094,,sg,,,,лагъ,,,,,,,,,,,,,,,,,sanzhi
5966,2059,1094,,1094,,pl,aux,,,лагъме,,,,,,,,,,,,,,,,,sanzhi
5967,2060,1095,,1095,,sg,,,,юлдаш,,,,,,,,,,,,,,,,,sanzhi
5968,2061,1095,,1095,,pl,aux,,,юлдашше,,,,,,,,,,,,,,,,,sanzhi
5969,2062,1096,,1096,,sg,,,,душман,,,,,,,,,,,,,,,,,sanzhi
5970,2063,1096,,1096,,pl,aux,,,душманте,,,,,,,,,,,,,,,,,sanzhi
5971,2064,1097,,1097,,sg,,,,зунра,,,,,,,,,,,,,,,,,sanzhi
5972,2065,1097,,1097,,pl,aux,,,зунруппе,,,,,,,,,,,,,,,,,sanzhi
5973,2066,1098,,1098,,sg,,,,г1яхху1л,,,,,,,,,,,,,,,,,sanzhi
5974,2067,1098,,1098,,pl,aux,,,г1яхвле,,,,,,,,,,,,,,,,,sanzhi
5975,2068,1099,,1099,,pfv,,,,кумек баркьий,,,,,,,,,,,,,,,,,sanzhi
5976,2069,1099,,1099,,ipfv,aux,,,кумек биркьий,,,,,,,,,,,,,,,,,sanzhi
5977,2070,1100,,1100,,ipfv,,,,бирх1ий,birħij,,,,,,,,,,,,,,,,sanzhi
5978,2071,1100,,1100,,pfv,aux,,,бих1ий,biħij,,,,,,,,,,,,,,,,sanzhi
5979,2072,1101,,1101,,sg,,,,дяг1ви,,,,,,,,,,,,,,,,,sanzhi
5980,2073,1101,,1101,,pl,aux,,,дяг1вте,,,,,,,,,,,,,,,,,sanzhi
5981,2074,1102,,1102,,sg,,opt,,?,,,,,,,,,,,,,,,,,sanzhi
5982,2075,1102,,1102,,pl,aux,opt,,?,,,,,,,,,,,,,,,,,sanzhi
5983,2076,1103,,1103,,sg,,,,дирккург,,,,,,,,,,,,,,,,,sanzhi
5984,2077,1103,,1103,,pl,aux,,,дирккуругме,,,,,,,,,,,,,,,,,sanzhi
5985,2078,1104,,1104,,sg,,,,?,,,,,,,,,,,,,,,,,sanzhi
5986,2079,1104,,1104,,pl,aux,,,?,,,,,,,,,,,,,,,,,sanzhi
5987,2080,1105,,1105,,sg,,,,шёшкка,,,,,,,,,,,,,,,,,sanzhi
5988,2081,1105,,1105,,pl,aux,,,шёшккабе,,,,,,,,,,,,,,,,,sanzhi
5989,2082,1106,,1106,,sg,,,,хилжан,,,,,,,,,,,,,,,,,sanzhi
5990,2083,1106,,1106,,pl,aux,,,хилжунте,,,,,,,,,,,,,,,,,sanzhi
5991,2084,1222,,1106,,sg,,,,хинжал,,,,,,,,,,,,,,,,,sanzhi
5992,2085,1222,,1106,,pl,aux,,,хинжалте,,,,,,,,,,,,,,,,,sanzhi
5993,2086,1107,,1107,,sg,,,,кьу1рт1ала,,,,,,,,,,,,,,,,,sanzhi
5994,2087,1107,,1107,,pl,aux,,,кьу1рт1алме,,,,,,,,,,,,,,,,,sanzhi
5995,2088,1108,,1108,,sg,,,x,бурцан,,,,,,,,,,,,,,,,"For objects such as door, pot, etc., but not for tools.",sanzhi
5996,2089,1108,,1108,,pl,aux,,x,бурцанте,,,,,,,,,,,,,,,,,sanzhi
5997,2090,1223,,1108,,sg,,,,арга,,,,,,,,,,,,,,,,For tools (shaft).,sanzhi
5998,2091,1223,,1108,,pl,aux,,,аргне,,,,,,,,,,,,,,,,,sanzhi
5999,2092,1109,,1109,,sg,,,,тупанг,,,,,,,,,,,,,,,,,sanzhi
6000,2093,1109,,1109,,pl,aux,,,тупанге,,,,,,,,,,,,,,,,,sanzhi
6001,2094,1110,,1110,,sg,,,,ккалг1я,,,,,,,,,,,,,,,,,sanzhi
6002,2095,1110,,1110,,pl,aux,,,ккалг1не,,,,,,,,,,,,,,,,,sanzhi
6003,2096,1111,,1111,,sg,,,,?,,,,,,,,,,,,,,,,,sanzhi
6004,2097,1111,,1111,,pl,aux,,,?,,,,,,,,,,,,,,,,,sanzhi
6005,2098,1112,,1112,,ipfv,,,,г1яярре баший,ʡaˁaˁrre wašij,,,,,,,,,,,,,,,,sanzhi
6006,2099,1113,,1113,,pfv,,,,(тупанг) ихьвий,,,,,,,,,,,,,,,,,sanzhi
6007,2100,1113,,1113,,ipfv,aux,,,(тупанг) ирхьвий,,,,,,,,,,,,,,,,,sanzhi
6008,2101,1114,,1114,,sg,,,,ттям,,,,,,,,,,,,,,,,,sanzhi
6009,2102,1114,,1114,,pl,aux,,,ттямбе,,,,,,,,,,,,,,,,,sanzhi
6010,2103,1115,,1115,,pfv,,,,буций,,,,,,,,,,,,,,,,,sanzhi
6011,2104,1115,,1115,,ipfv,aux,,,бурций,,,,,,,,,,,,,,,,,sanzhi
6012,2105,1116,,1116,,sg,,,,бикьри,,,,,,,,,,,,,,,,,sanzhi
6013,2106,1116,,1116,,pl,aux,,,бикьурме,,,,,,,,,,,,,,,,,sanzhi
6014,2107,1117,,1117,,sg,,,,хъве,,,,,,,,,,,,,,,,,sanzhi
6015,2108,1117,,1117,,pl,aux,,,хъвеме,,,,,,,,,,,,,,,,,sanzhi
6016,2109,1118,,1118,,sg,,,,туснахъ,,,,,,,,,,,,,,,,,sanzhi
6017,2110,1118,,1118,,pl,aux,,,туснакъе,,,,,,,,,,,,,,,,,sanzhi
6018,2111,1119,,1119,,pfv,,,,биг1ий,,,,,,,,,,,,,,,,,sanzhi
6019,2112,1119,,1119,,ipfv,aux,,,билг1ий,,,,,,,,,,,,,,,,,sanzhi
6020,2113,1120,,1120,,sg,,,,билг1у1т1,,,,,,,,,,,,,,,,,sanzhi
6021,2114,1120,,1120,,pl,aux,,,билг1у1т1е,,,,,,,,,,,,,,,,,sanzhi
6022,2115,1121,,1121,,pfv,,,,дебгъалла баркьий,,,,,,,,,,,,,,,,,sanzhi
6023,2116,1121,,1121,,ipfv,aux,,,дебгъалла биркьий,,,,,,,,,,,,,,,,,sanzhi
6024,2117,1224,,1121,,pfv,,,,булккий,,,,,,,,,,,,,,,,No aspectual distinction.,sanzhi
6025,2118,1224,,1121,,ipfv,aux,,,булккий,,,,,,,,,,,,,,,,,sanzhi
6026,2119,1122,,1122,,pfv,,,,уркъий,,,,,,,,,,,,,,,,No aspectual distinction.,sanzhi
6027,2120,1122,,1122,,ipfv,aux,,,уркъий,,,,,,,,,,,,,,,,,sanzhi
6028,2121,1123,,1123,,ipfv,,,,дум бурций,,,,,,,,,,,,,,,,,sanzhi
6029,2122,1123,,1123,,pfv,aux,,,дум буций,,,,,,,,,,,,,,,,,sanzhi
6030,2123,1124,,1124,,ipfv,,,,бирхвий,,,,,,,,,,,,,,,,,sanzhi
6031,2124,1124,,1124,,pfv,aux,,,бихвий,,,,,,,,,,,,,,,,,sanzhi
6032,2125,1125,,1125,,pfv,,,,ажий,,,,,,,,,,,,,,,,,sanzhi
6033,2126,1125,,1125,,ipfv,aux,,,аржий,,,,,,,,,,,,,,,,,sanzhi
6034,2127,1225,,1125,,pfv,,,,бихвий,,,,,,,,,,,,,,,,,sanzhi
6035,2128,1225,,1125,,ipfv,aux,,,бирхвий,,,,,,,,,,,,,,,,,sanzhi
6036,2129,1126,,1126,,pfv,,opt,,бичий,,,,,,,,,,,,,,,,,sanzhi
6037,2130,1126,,1126,,ipfv,aux,opt,,бирчий,,,,,,,,,,,,,,,,,sanzhi
6038,2131,1226,,1126,,pfv,,opt,,ажий,,,,,,,,,,,,,,,,,sanzhi
6039,2132,1226,,1126,,ipfv,aux,opt,,аржий,,,,,,,,,,,,,,,,,sanzhi
6040,2133,1127,,1127,,ipfv,,,,зангъ бик1вий,,,,,,,,,,,,,,,,,sanzhi
6041,2134,1128,,1128,,ipfv,,,,гъярч1 бик1вий,,,,,,,,,,,,,,,,,sanzhi
6042,2135,1129,,1129,,ipfv,,,,?,,,,,,,,,,,,,,,,,sanzhi
6043,2136,1130,,1130,,,,,,мар(це),mar,,,,,,,,,,,,,,,,sanzhi
6044,2137,1131,,1131,,,,,,цанилле,canille,,,,,,,,,,,,,,,,sanzhi
6045,2138,1132,,1132,,,,,,итти,itːi,,,,,,,,,,,,,,,,sanzhi
6046,1,1,,1,,,,,,онши,,,,,,,,,,,,,,,,,zilo
6047,2,1,,1,,loc.ess,aux,,,?,,,,,,,,,,,,,,,,,zilo
6048,3,2,1,2,,,,,,онши,,,,,,,,,,,,,,,,,zilo
6049,4,3,,3,,,,,,кьехва,,,,,,,,,,,,,,,,,zilo
6050,5,4,,4,,,,,,цӀцӀерти,,,,,,,,,,,,,,,,,zilo
6051,6,5,,5,,,,,,писок,,,,,,,,,,,,,,,,,zilo
6052,7,6,,6,,sg,,,,бил,,,,,,,,,,,,,,,,,zilo
6053,8,6,,6,,pl,aux,,,биладул,,,,,,,,,,,,,,,,,zilo
6054,9,6,,6,,loc.ess,aux,,,?,,,,,,,,,,,,,,,,,zilo
6055,10,7,,7,,sg,,opt,,гъижи,,,,,,,,,,,,,,,,,zilo
6056,11,7,,7,,pl,aux,opt,,гъижадул,,,,,,,,,,,,,,,,,zilo
6057,12,7,,7,,loc.ess,aux,opt,,?,,,,,,,,,,,,,,,,,zilo
6058,13,8,,8,,,,,,милъийол,,,,,,,,,,,,,,,,,zilo
6059,14,8,,8,,loc.ess,aux,,,милъийолъа,,,,,,,,,,,,,,,,,zilo
6060,15,9,,9,,,,,,анчудокь,,,,,,,,,,,,,,,,,zilo
6061,16,9,,9,,loc.ess,aux,,,анчудокьи,,,,,,,,,,,,,,,,,zilo
6062,17,10,,10,,sg,,,,кьури,,,,,,,,,,,,,,,,,zilo
6063,18,10,,10,,pl,aux,,,кьурибол,,,,,,,,,,,,,,,,,zilo
6064,19,10,,10,,loc.ess,aux,,,?,,,,,,,,,,,,,,,,,zilo
6065,20,11,,11,,sg,,,,авлахъ,,,,,,,,,,,,,,,,,zilo
6066,21,11,,11,,loc.ess,aux,,,?,,,,,,,,,,,,,,,,,zilo
6067,22,12,11,12,,sg,,,,авлахъ,,,,,,,,,,,,,,,,,zilo
6068,23,12,,12,,pl,aux,,,авлахъол,,,,,,,,,,,,,,,,,zilo
6069,24,12,,12,,loc.ess,aux,,,?,,,,,,,,,,,,,,,,,zilo
6070,25,13,,13,,sg,,,,речӀчӀо,,,,,,,,,,,,,,,,,zilo
6071,26,13,,13,,pl,aux,,,реч1ч1одул,,,,,,,,,,,,,,,,,zilo
6072,27,13,,13,,loc.ess,aux,,,?,,,,,,,,,,,,,,,,,zilo
6073,28,14,,14,,,,,,лъен,,,,,,,,,,,,,,,,,zilo
6074,29,15,,15,,,,,,релъо,,,,,,,,,,,,,,,,,zilo
6075,30,16,,16,,,,,,пол,,,,,,,,,,,,,,,,,zilo
6076,31,17,,17,,sg,,,,релъо,,,,,,,,,,,,,,,,,zilo
6077,32,17,,17,,pl,aux,,,релъол,,,,,,,,,,,,,,,,,zilo
6078,33,17,,17,,pl,aux,,,релъодул,,,,,,,,,,,,,,,,,zilo
6079,34,18,,18,,sg,,,,лъенсо,,,,,,,,,,,,,,,,,zilo
6080,35,18,,18,,pl,aux,,,лъенсол,,,,,,,,,,,,,,,,,zilo
6081,36,2001,,19,,sg,,,x,инхи,,,,"ручей, источник","brook, source",,,,,,,,,,,,zilo
6082,37,2001,,19,,pl,aux,,x,инхадул,,,,,,,,,,,,,,,,,zilo
6083,38,19,,19,,sg,,,,инцилӀи лъен,,,,,,,,,,,,,,,,,zilo
6084,39,19,,19,,pl,aux,,,инцадалӀол лъенадул,,,,,,,,,,,,,,,,,zilo
6085,40,20,,20,,sg,,,,инци,,,,,,,,,,,,,,,,,zilo
6086,41,20,,20,,pl,aux,,,инцадул,,,,,,,,,,,,,,,,,zilo
6087,42,21,,21,,sg,,,,лъуцӀи,,,,,,,,,,,,,,,,,zilo
6088,43,21,,21,,pl,aux,,,лъуцӀил,,,,,,,,,,,,,,,,,zilo
6089,44,22,,22,,sg,,,,решо,,,,,,,,,,,,,,,,,zilo
6090,45,22,,22,,pl,aux,,,решол,,,,,,,,,,,,,,,,,zilo
6091,46,23,,23,,sg,,,,гьи2нцӀо,,,,,,,,,,,,,,,,,zilo
6092,47,23,,23,,pl,aux,,,гьи2нцӀобил,,,,,,,,,,,,,,,,,zilo
6093,48,24,,24,,sg,,,,чӀичӀом,,,,,,,,,,,,,,,,,zilo
6094,49,24,,24,,pl,aux,,,чӀичӀомил,,,,,,,,,,,,,,,,,zilo
6095,50,25,,25,,,,,,гъогъу,,,,,,,,,,,,,,,,,zilo
6096,51,26,,26,,,,,,решин,,,,,,,,,,,,,,,,,zilo
6097,52,27,,27,,,,,,милъи,,,,,,,,,,,,,,,,,zilo
6098,53,28,,28,,,,,,порцӀи,,,,,,,,,,,,,,,,,zilo
6099,54,29,,29,,sg,,,,цӀцӀа,,,,,,,,,,,,,,,,,zilo
6100,55,29,,29,,pl,aux,,,цӀцӀалил,,,,,,,,,,,,,,,,,zilo
6101,56,30,,30,,sg,,,,пири,,,,,,,,,,,,,,,,,zilo
6102,57,30,,30,,pl,aux,,,пирил,,,,,,,,,,,,,,,,,zilo
6103,58,31,,31,,,,,,хухуди,,,,греметь (о громе),to thunder,,,,,,,,,,,A verb,zilo
6104,59,32,,32,,,,,,соруди йошиква йичоний,,,,лиса девушку берет,the fox takes the girl,,,,,,,,,,,,zilo
6105,60,33,,33,,,,,,канорлъир,,,,,,,,,,,,,,,,,zilo
6106,61,34,,34,,sg,,,,анччу,,,,,,,,,,,,,,,,,zilo
6107,62,34,,34,,pl,aux,,,анччадул,,,,,,,,,,,,,,,,,zilo
6108,63,35,,35,,,,,,шиб,,,,,,,,,,,,,,,,,zilo
6109,64,36,,36,,,,,,мочи,,,,,,,,,,,,,,,,,zilo
6110,65,37,,37,,sg,,,,гьиро,,,,,,,,,,,,,,,,,zilo
6111,66,37,,37,,pl,aux,,,гьиродул,,,,,,,,,,,,,,,,,zilo
6112,67,38,,38,,,,,,гьиро,,,,,,,,,,,,,,,,,zilo
6113,68,39,29,39,,,,,,цӀцӀа,,,,,,,,,,,,,,,,,zilo
6114,69,40,,40,,,,,,анзи,,,,,,,,,,,,,,,,,zilo
6115,70,41,,41,,,,,,шен,,,,,,,,,,,,,,,,,zilo
6116,71,42,,42,,,,,,релӀи,,,,,,,,,,,,,,,,,zilo
6117,72,43,,43,,,,,,зар,,,,,,,,,,,,,,,,,zilo
6118,73,44,,44,,,,,,цӀикъул,,,,,,,,,,,,,,,,,zilo
6119,74,45,,45,,,,,,зар хуй,,,,,,,,,,,,,,,,,zilo
6120,75,46,,46,,,,,,руцӀо,,,,,,,,,,,,,,,,,zilo
6121,76,47,46,47,,,,,,руцӀо,,,,,,,,,,,,,,,,,zilo
6122,77,48,,48,,,,,,цӀа,,,,,,,,,,,,,,,,,zilo
6123,78,49,,49,,,,,,кӀвей,,,,,,,,,,,,,,,,,zilo
6124,79,50,,50,,,,,,кье,,,,,,,,,,,,,,,,,zilo
6125,80,51,,51,,,,,,рико,,,,,,,,,,,,,,,,,zilo
6126,81,52,,52,,,,,,цӀато,,,,,,,,,,,,,,,,,zilo
6127,82,53,52,53,,,,,,цӀато,,,,,,,,,,,,,,,,,zilo
6128,83,54,,54,,,,,,р=иколъи,,,,,,,,,,,,,,,,,zilo
6129,84,55,54,55,,,,,,р=ичолъи,,,,,,,,,,,,,,,,,zilo
6130,85,56,54,56,,,,,,р=ичолъи,,,,,,,,,,,,,,,,,zilo
6131,86,57,,57,,,,,,зар холъи,,,,,,,,,,,,,,,,,zilo
6132,87,58,,58,,,,,,лъуди,,,,,,,,,,,,,,,,,zilo
6133,88,59,,59,,,,,,гьабу,,,,,,,,,,,,,,,,,zilo
6134,89,60,59,60,,sg,,,,гьабу,,,,,,,,,,,,,,,,,zilo
6135,90,60,,60,,pl,aux,,,гьабодул,,,,,,,,,,,,,,,,,zilo
6136,91,61,59,61,,,,,,гьабу,,,,,,,,,,,,,,,,,zilo
6137,92,62,,62,,sg,,,,цӀипила,,,,,,,,,,,,,,,,,zilo
6138,93,62,,62,,pl,aux,,,цӀипилдол,,,,,,,,,,,,,,,,,zilo
6139,94,63,,63,,sg,,,,гьеква,,,,,,,,,,,,,,,,,zilo
6140,95,63,,63,,pl,aux,,,адам,,,,,,,,,,,,,,,,,zilo
6141,96,64,63,64,,sg,,,,гьеква,,,,,,,,,,,,,,,,,zilo
6142,97,64,,64,,pl,aux,,,адам,,,,,,,,,,,,,,,,,zilo
6143,98,65,,65,,sg,,,,йошиква,,,,,,,,,,,,,,,,,zilo
6144,99,65,,65,,pl,aux,,,йошул,,,,,,,,,,,,,,,,,zilo
6145,100,66,,66,,sg,,opt,,кӀунтӀа,,,,,,,,,,,,,,,,,zilo
6146,101,66,,66,,pl,aux,opt,,кӀунтӀол,,,,,,,,,,,,,,,,,zilo
6147,102,67,,67,,sg,,opt,,гьорчӀи,,,,,,,,,,,,,,,,,zilo
6148,103,67,,67,,pl,aux,opt,,гьорчӀол,,,,,,,,,,,,,,,,,zilo
6149,104,68,,68,,sg,,,,вошо,,,,,,,,,,,,,,,,,zilo
6150,105,68,,68,,pl,aux,,,вошул,,,,,,,,,,,,,,,,,zilo
6151,106,2002,70,68,,sg,,,x,мочӀи,,,,,,,,,,,,,,,,,zilo
6152,107,2002,,68,,pl,aux,,x,мочӀил,,,,,,,,,,,,,,,,,zilo
6153,108,69,,69,,sg,,,,йоши,,,,,,,,,,,,,,,,,zilo
6154,109,69,,69,,pl,aux,,,йошибол,,,,,,,,,,,,,,,,,zilo
6155,110,70,,70,,sg,,,,мочӀи,,,,,,,,,,,,,,,,,zilo
6156,111,70,,70,,pl,aux,,,мочӀил,,,,,,,,,,,,,,,,,zilo
6157,112,71,,71,,sg,,,,мичӀи мочӀи,,,,,,,,,,,,,,,,,zilo
6158,113,71,,71,,pl,aux,,,мичӀол мочӀил,,,,,,,,,,,,,,,,,zilo
6159,114,72,,72,,sg,,,,кӀунтӀа,,,,,,,,,,,,,,,,,zilo
6160,115,72,,72,,pl,aux,,,кӀунтӀобил,,,,,,,,,,,,,,,,,zilo
6161,116,73,67,73,,sg,,,,гьорчӀи,,,,,,,,,,,,,,,,,zilo
6162,117,73,,73,,pl,aux,,,гьорчӀобил,,,,,,,,,,,,,,,,,zilo
6163,118,74,,74,,sg,,,,бахӀарай,,,,,,,,,,,,,,,,,zilo
6164,119,74,,74,,pl,aux,,,бахӀардул,,,,,,,,,,,,,,,,,zilo
6165,120,75,,75,,sg,,,,бахӀарав,,,,,,,,,,,,,,,,,zilo
6166,121,75,,75,,pl,aux,,,бахӀардул,,,,,,,,,,,,,,,,,zilo
6167,122,76,,76,,,,,,йичон,,,,,,,,,,,,,,,,,zilo
6168,123,77,,77,,,,,,кӀунтӀуй йиъинну,,,,,,,,,,,,,,,,,zilo
6169,124,78,,78,,sg,,,,бертин,,,,,,,,,,,,,,,,,zilo
6170,125,78,,78,,pl,aux,,,бертимол,,,,,,,,,,,,,,,,,zilo
6171,126,79,,79,,sg,,,,дада,,,,,,,,,,,,,,,,,zilo
6172,127,79,,79,,pl,aux,,,дадалал,,,,,,,,,,,,,,,,,zilo
6173,128,2003,,79,,sg,,,,има,,,,,,,,,,,,,,,,,zilo
6174,129,2003,,79,,pl,aux,,,имадул,,,,,,,,,,,,,,,,,zilo
6175,130,80,,80,,sg,,,,баба,,,,,,,,,,,,,,,,,zilo
6176,131,80,,80,,pl,aux,,,бабалал,,,,,,,,,,,,,,,,,zilo
6177,132,2004,,80,,sg,,,,ила,,,,,,,,,,,,,,,,,zilo
6178,133,2004,,80,,pl,aux,,,илобил,,,,,,,,,,,,,,,,,zilo
6179,134,81,68,81,,sg,,,,вошо,,,,,,,,,,,,,,,,,zilo
6180,135,81,,81,,pl,aux,,,вошул,,,,,,,,,,,,,,,,,zilo
6181,136,82,69,82,,sg,,,,йоши,,,,,,,,,,,,,,,,,zilo
6182,137,82,,82,,pl,aux,,,йошибол,,,,,,,,,,,,,,,,,zilo
6183,138,83,,83,,sg,,,,воцци,,,,,,,,,,,,,,,,,zilo
6184,139,83,,83,,pl,aux,,,воццул,,,,,,,,,,,,,,,,,zilo
6185,140,84,,84,,sg,,,,йоцци,,,,,,,,,,,,,,,,,zilo
6186,141,84,,84,,pl,aux,,,йоццибол,,,,,,,,,,,,,,,,,zilo
6187,142,85,,85,,,,,,чӀеллӀисол,,,,,,,,,,,,,,,,,zilo
6188,143,86,,86,,sg,,,,вохор дада,,,,,,,,,,,,,,,,,zilo
6189,144,86,,86,,pl,aux,,,вохорол дадалал,,,,,,,,,,,,,,,,,zilo
6190,145,2005,,86,,sg,,,,вечуха дада,,,,,,,,,,,,,,,,,zilo
6191,146,2005,,86,,pl,aux,,,вечухол дадалал,,,,,,,,,,,,,,,,,zilo
